#	time	Reference	Challenge	m1	m2	count	scoreblob	scorecolor	sc1(alignment)
88	22.07	Image_1103.jpg	colorTag_89.jpg	43	1415	0	0.0	0.00032725694444446507
89	16.37	Image_1103.jpg	colorTag_9.jpg	43	1139	0	0.0	0.0004223958333333666
90	19.12	Image_1103.jpg	colorTag_90.jpg	43	913	0	0.0	0.00045711805555559426
91	16.76	Image_1103.jpg	colorTag_91.jpg	43	943	0	0.0	0.0003508680555555088
92	15.75	Image_1103.jpg	colorTag_92.jpg	43	783	0	0.0	0.0004321180555555415
93	14.95	Image_1103.jpg	colorTag_93.jpg	43	1065	0	0.0	0.0008192708333333298
94	17.06	Image_1103.jpg	colorTag_94.jpg	43	1101	0	0.0	0.00043298611111108887
95	16.25	Image_1103.jpg	colorTag_95.jpg	43	186	0	0.0	0.00032482638888886584
96	14.57	Image_1103.jpg	colorTag_96.jpg	43	2556	0	0.0	0.000506770833333281
97	25.68	Image_1103.jpg	colorTag_97.jpg	43	421	0	0.0	0.0004381944444444841
98	14.59	Image_1103.jpg	colorTag_98.jpg	43	2310	0	0.0	0.000605381944444483
99	24.62	Image_1103.jpg	colorTag_99.jpg	43	392	0	0.0	0.0004673611111111198
100	14.58	Image_1104.jpg	colorTag_0.jpg	119	719	0	0.0	0.008067534722222214
1	15.52	Image_1104.jpg	colorTag_1.jpg	119	1289	2	0.0	0.006166666666666654
2	16.44	Image_1104.jpg	colorTag_10.jpg	119	683	0	0.0	0.008019791666666665
3	15.65	Image_1104.jpg	colorTag_11.jpg	119	672	0	0.0	0.008019965277777819
4	15.15	Image_1104.jpg	colorTag_12.jpg	119	529	0	0.0	0.0066133680555555685
5	15.09	Image_1104.jpg	colorTag_13.jpg	119	266	0	0.0	0.009620659722222258
6	14.45	Image_1104.jpg	colorTag_14.jpg	119	419	0	0.0	0.0007465277777777279
7	14.68	Image_1104.jpg	colorTag_15.jpg	119	866	1	0.0	0.0065284722222221925
8	15.55	Image_1104.jpg	colorTag_16.jpg	119	184	0	0.0	0.005783506944444405
9	14.28	Image_1104.jpg	colorTag_17.jpg	119	2069	0	0.0	0.007939756944444487
10	28.83	Image_1104.jpg	colorTag_18.jpg	119	549	0	0.0	0.0037045138888889273
11	14.88	Image_1104.jpg	colorTag_19.jpg	119	1336	1	0.0	0.006152430555555588
12	19.05	Image_1104.jpg	colorTag_2.jpg	119	1917	0	0.0	0.005494097222222272
13	20.25	Image_1104.jpg	colorTag_20.jpg	119	455	0	0.0	0.0076940972222222515
14	14.96	Image_1104.jpg	colorTag_21.jpg	119	2056	1	0.0	0.003788368055555602
15	23.68	Image_1104.jpg	colorTag_22.jpg	119	662	0	0.0	0.0024083333333333456
16	15.44	Image_1104.jpg	colorTag_23.jpg	119	3216	2	0.0	0.006749652777777726
17	29.52	Image_1104.jpg	colorTag_24.jpg	119	175	1	0.0	0.004745659722222184
18	14.33	Image_1104.jpg	colorTag_25.jpg	119	1838	0	0.0	0.0016440972222222516
19	22.82	Image_1104.jpg	colorTag_26.jpg	119	123	0	0.0	0.0012557291666667192
20	14.25	Image_1104.jpg	colorTag_27.jpg	119	411	0	0.0	0.008122743055555603
21	14.61	Image_1104.jpg	colorTag_28.jpg	119	1842	0	0.0	0.004638020833333312
22	26.82	Image_1104.jpg	colorTag_29.jpg	119	1722	1	0.0010863661053775121	0.005145659722222251
23	22.34	Image_1104.jpg	colorTag_3.jpg	119	280	0	0.0	0.0036756944444444883
24	15.09	Image_1104.jpg	colorTag_30.jpg	119	388	0	0.0	0.007233159722222271
25	14.54	Image_1104.jpg	colorTag_31.jpg	119	470	0	0.0	0.00862378472222225
26	14.83	Image_1104.jpg	colorTag_32.jpg	119	2102	1	0.0009004952723998199	0.0064119791666666925
27	30.26	Image_1104.jpg	colorTag_33.jpg	119	2190	0	0.0	0.00642777777777781
28	29.04	Image_1104.jpg	colorTag_34.jpg	119	793	0	0.0	0.0070036458333333496
29	15.28	Image_1104.jpg	colorTag_35.jpg	119	1199	0	0.0	0.004381770833333354
30	18.04	Image_1104.jpg	colorTag_36.jpg	119	870	1	0.0	0.00786475694444444
31	15.38	Image_1104.jpg	colorTag_37.jpg	119	256	0	0.0	0.009057118055555535
32	14.32	Image_1104.jpg	colorTag_38.jpg	119	761	0	0.0	0.008994270833333373
33	16.03	Image_1104.jpg	colorTag_39.jpg	119	1855	0	0.0	0.0044425347222222245
34	27.15	Image_1104.jpg	colorTag_4.jpg	119	738	0	0.0	0.007829166666666665
35	15.11	Image_1104.jpg	colorTag_40.jpg	119	1002	0	0.0	0.0011954861111110882
36	17.61	Image_1104.jpg	colorTag_41.jpg	119	2345	0	0.0	0.006382465277777749
37	25.19	Image_1104.jpg	colorTag_42.jpg	119	874	0	0.0	0.003819791666666683
38	15.01	Image_1104.jpg	colorTag_43.jpg	119	608	0	0.0	0.005156249999999973
39	15.58	Image_1104.jpg	colorTag_44.jpg	119	799	0	0.0	0.005651041666666634
40	17.23	Image_1104.jpg	colorTag_45.jpg	119	784	0	0.0	0.005371354166666675
41	15.24	Image_1104.jpg	colorTag_46.jpg	119	183	0	0.0	0.0005508680555555978
42	14.29	Image_1104.jpg	colorTag_47.jpg	119	895	0	0.0	0.001265451388888894
43	15.98	Image_1104.jpg	colorTag_48.jpg	119	345	0	0.0	0.007459895833333285
44	14.74	Image_1104.jpg	colorTag_49.jpg	119	973	0	0.0	0.005134895833333375
45	16.80	Image_1104.jpg	colorTag_5.jpg	119	699	0	0.0	0.007407291666666649
46	15.73	Image_1104.jpg	colorTag_50.jpg	119	737	0	0.0	0.009000173611111162
47	16.80	Image_1104.jpg	colorTag_51.jpg	119	1268	0	0.0	0.0067050347222221696
48	20.05	Image_1104.jpg	colorTag_52.jpg	119	925	1	0.0	0.00808281249999998
49	17.67	Image_1104.jpg	colorTag_53.jpg	119	299	0	0.0	0.007680208333333383
50	14.62	Image_1104.jpg	colorTag_54.jpg	119	392	0	0.0	0.007801041666666619
51	14.68	Image_1104.jpg	colorTag_55.jpg	119	581	0	0.0	0.0009717013888889126
52	15.08	Image_1104.jpg	colorTag_56.jpg	119	100	0	0.0	0.007722048611111143
53	14.08	Image_1104.jpg	colorTag_57.jpg	119	827	0	0.0	0.00631180555555555
54	15.09	Image_1104.jpg	colorTag_58.jpg	119	3965	2	0.0	0.0062763888888889285
55	40.81	Image_1104.jpg	colorTag_59.jpg	119	205	0	0.0	0.0005345486111111297
56	14.30	Image_1104.jpg	colorTag_6.jpg	119	839	0	0.0	0.003578645833333338
57	15.79	Image_1104.jpg	colorTag_60.jpg	119	973	0	0.0	0.004078993055555591
58	17.29	Image_1104.jpg	colorTag_61.jpg	119	1020	1	0.0	0.004187847222222207
59	16.19	Image_1104.jpg	colorTag_62.jpg	119	3797	0	0.0	0.0076597222222222205
60	35.30	Image_1104.jpg	colorTag_63.jpg	119	1977	1	0.0	0.005285763888888906
61	21.24	Image_1104.jpg	colorTag_64.jpg	119	43	0	0.0	0.008190972222222204
62	14.22	Image_1104.jpg	colorTag_65.jpg	119	397	0	0.0	0.00813003472222218
63	14.61	Image_1104.jpg	colorTag_66.jpg	119	500	1	0.0032310177705977385	0.005508159722222183
64	14.80	Image_1104.jpg	colorTag_67.jpg	119	718	0	0.0	0.005353645833333309
65	15.17	Image_1104.jpg	colorTag_68.jpg	119	1620	0	0.0	0.0009057291666666467
66	21.67	Image_1104.jpg	colorTag_69.jpg	119	437	0	0.0	0.0017331597222222106
67	14.72	Image_1104.jpg	colorTag_7.jpg	119	849	0	0.0	0.007611979166666671
68	15.56	Image_1104.jpg	colorTag_70.jpg	119	297	0	0.0	0.006624826388888838
69	14.66	Image_1104.jpg	colorTag_71.jpg	119	439	0	0.0	0.004690798611111102
70	14.82	Image_1104.jpg	colorTag_72.jpg	119	1044	0	0.0	0.0029798611111111484
71	16.74	Image_1104.jpg	colorTag_73.jpg	119	341	0	0.0	0.006406770833333297
72	14.34	Image_1104.jpg	colorTag_74.jpg	119	51	0	0.0	0.0067914930555555975
73	14.07	Image_1104.jpg	colorTag_75.jpg	119	494	0	0.0	0.008587847222222167
74	14.90	Image_1104.jpg	colorTag_76.jpg	119	1019	0	0.0	0.006705902777777828
75	16.08	Image_1104.jpg	colorTag_77.jpg	119	736	0	0.0	0.006722395833333339
76	15.32	Image_1104.jpg	colorTag_78.jpg	119	214	0	0.0	0.0011220486111110928
77	14.27	Image_1104.jpg	colorTag_79.jpg	119	258	0	0.0	0.004171527777777739
78	14.40	Image_1104.jpg	colorTag_8.jpg	119	1218	0	0.0	0.00722170138888889
79	17.11	Image_1104.jpg	colorTag_80.jpg	119	4457	0	0.0	0.006806770833333364
80	50.42	Image_1104.jpg	colorTag_81.jpg	119	766	0	0.0	0.004843576388888882
81	15.52	Image_1104.jpg	colorTag_82.jpg	119	261	0	0.0	0.00756909722222221
82	14.46	Image_1104.jpg	colorTag_83.jpg	119	908	0	0.0	0.007809548611111161
83	16.18	Image_1104.jpg	colorTag_84.jpg	119	561	0	0.0	0.004743923611111089
84	14.83	Image_1104.jpg	colorTag_85.jpg	119	201	0	0.0	0.003869097222222173
85	14.43	Image_1104.jpg	colorTag_86.jpg	119	710	0	0.0	0.007185243055555568
86	15.97	Image_1104.jpg	colorTag_87.jpg	119	759	1	0.002277904328018223	0.006684201388888922
87	15.58	Image_1104.jpg	colorTag_88.jpg	119	3255	0	0.0	0.006956423611111151
88	31.87	Image_1104.jpg	colorTag_89.jpg	119	972	0	0.0	0.003138020833333366
89	16.54	Image_1104.jpg	colorTag_9.jpg	119	68	0	0.0	0.0021897569444444542
90	13.89	Image_1104.jpg	colorTag_90.jpg	119	851	0	0.0	0.005725347222222177
91	16.35	Image_1104.jpg	colorTag_91.jpg	119	20	0	0.0	0.0074447916666666725
92	13.91	Image_1104.jpg	colorTag_92.jpg	119	3320	0	0.0	0.006364756944444494
93	44.86	Image_1104.jpg	colorTag_93.jpg	119	525	1	0.0	0.005650694444444437
94	14.79	Image_1104.jpg	colorTag_94.jpg	119	1302	0	0.0	0.006365277777777734
95	18.24	Image_1104.jpg	colorTag_95.jpg	119	230	0	0.0	0.007738541666666654
96	15.31	Image_1104.jpg	colorTag_96.jpg	119	1691	0	0.0	0.0032277777777778294
97	20.99	Image_1104.jpg	colorTag_97.jpg	119	1497	1	0.0	0.001810590277777746
98	18.36	Image_1104.jpg	colorTag_98.jpg	119	1773	1	0.0010570824524312897	0.005117013888888855
99	22.87	Image_1104.jpg	colorTag_99.jpg	119	607	0	0.0	0.00774930555555553
100	15.04	Image_228.jpg	colorTag_0.jpg	48	2183	0	0.0	0.0005309027777777864
1	21.23	Image_228.jpg	colorTag_1.jpg	48	619	0	0.0	0.00133142361111116
2	14.92	Image_228.jpg	colorTag_10.jpg	48	545	1	0.0	0.003389583333333279
3	14.86	Image_228.jpg	colorTag_11.jpg	48	762	0	0.0	0.0048397569444444954
4	15.50	Image_228.jpg	colorTag_12.jpg	48	655	0	0.0	0.0043411458333333375
5	14.72	Image_228.jpg	colorTag_13.jpg	48	981	1	0.0	0.004848437499999969
6	15.47	Image_228.jpg	colorTag_14.jpg	48	1005	0	0.0	0.007935069444444443
7	15.40	Image_228.jpg	colorTag_15.jpg	48	1922	0	0.0	0.002501041666666648
8	18.98	Image_228.jpg	colorTag_16.jpg	48	226	0	0.0	0.0021659722222222566
9	14.35	Image_228.jpg	colorTag_17.jpg	48	1229	0	0.0	0.0031032986111111382
10	17.02	Image_228.jpg	colorTag_18.jpg	48	207	0	0.0	0.00024687499999997975
11	13.98	Image_228.jpg	colorTag_19.jpg	48	602	0	0.0	0.003869444444444481
12	14.71	Image_228.jpg	colorTag_2.jpg	48	4041	0	0.0	0.00208454861111107
13	37.17	Image_228.jpg	colorTag_20.jpg	48	1546	0	0.0	0.0007630208333333499
14	19.80	Image_228.jpg	colorTag_21.jpg	48	584	0	0.0	0.003058333333333385
15	14.47	Image_228.jpg	colorTag_22.jpg	48	1095	0	0.0	0.003266840277777794
16	15.67	Image_228.jpg	colorTag_23.jpg	48	595	0	0.0	0.0021321180555555763
17	15.09	Image_228.jpg	colorTag_24.jpg	48	2214	1	0.0	0.003892708333333328
18	21.31	Image_228.jpg	colorTag_25.jpg	48	1572	0	0.0	0.002440972222222171
19	20.47	Image_228.jpg	colorTag_26.jpg	48	697	0	0.0	0.0036600694444444137
20	14.85	Image_228.jpg	colorTag_27.jpg	48	0	0	0.0	0.0019336805555555392
21	14.16	Image_228.jpg	colorTag_28.jpg	48	196	0	0.0	0.0011774305555555253
22	14.09	Image_228.jpg	colorTag_29.jpg	48	705	0	0.0	0.0023895833333332783
23	15.72	Image_228.jpg	colorTag_3.jpg	48	264	0	0.0	0.0027291666666666714
24	14.24	Image_228.jpg	colorTag_30.jpg	48	631	1	0.0	0.003684548611111116
25	15.29	Image_228.jpg	colorTag_31.jpg	48	1076	0	0.0	0.010284722222222209
26	17.58	Image_228.jpg	colorTag_32.jpg	48	1900	0	0.0	0.0036276041666666314
27	20.61	Image_228.jpg	colorTag_33.jpg	48	750	0	0.0	0.007109027777777777
28	14.77	Image_228.jpg	colorTag_34.jpg	48	1188	0	0.0	0.004306770833333307
29	16.57	Image_228.jpg	colorTag_35.jpg	48	1303	0	0.0	0.0043904513888889385
30	17.33	Image_228.jpg	colorTag_36.jpg	48	713	0	0.0	0.0007060763888888655
31	15.68	Image_228.jpg	colorTag_37.jpg	48	1916	0	0.0	0.0009571180555555392
32	30.30	Image_228.jpg	colorTag_38.jpg	48	3522	0	0.0	0.0007215277777777862
33	35.66	Image_228.jpg	colorTag_39.jpg	48	2443	0	0.0	0.003666493055555553
34	35.24	Image_228.jpg	colorTag_4.jpg	48	686	0	0.0	0.008100520833333347
35	14.57	Image_228.jpg	colorTag_40.jpg	48	1144	0	0.0	0.0019182291666666185
36	16.89	Image_228.jpg	colorTag_41.jpg	48	482	0	0.0	0.0026137152777777617
37	14.58	Image_228.jpg	colorTag_42.jpg	48	638	0	0.0	0.002838020833333288
38	14.89	Image_228.jpg	colorTag_43.jpg	48	1351	0	0.0	0.002135243055555569
39	16.99	Image_228.jpg	colorTag_44.jpg	48	496	0	0.0	0.00492413194444441
40	14.69	Image_228.jpg	colorTag_45.jpg	48	1496	0	0.0	0.0021470486111111464
41	17.70	Image_228.jpg	colorTag_46.jpg	48	993	0	0.0	0.0003147569444444942
42	16.56	Image_228.jpg	colorTag_47.jpg	48	417	0	0.0	0.0002847222222222001
43	14.96	Image_228.jpg	colorTag_48.jpg	48	1464	0	0.0	0.0020868055555555154
44	16.88	Image_228.jpg	colorTag_49.jpg	48	2279	0	0.0	0.0034874999999999767
45	22.17	Image_228.jpg	colorTag_5.jpg	48	1502	0	0.0	0.0035166666666666124
46	17.22	Image_228.jpg	colorTag_50.jpg	48	655	0	0.0	0.00415364583333333
47	14.77	Image_228.jpg	colorTag_51.jpg	48	1734	0	0.0	0.006191319444444399
48	21.32	Image_228.jpg	colorTag_52.jpg	48	213	0	0.0	0.006961979166666632
49	14.16	Image_228.jpg	colorTag_53.jpg	48	128	0	0.0	0.00032534722222221646
50	14.06	Image_228.jpg	colorTag_54.jpg	48	847	0	0.0	0.003993923611111061
51	15.98	Image_228.jpg	colorTag_55.jpg	48	2218	0	0.0	0.0021157986111111082
52	21.05	Image_228.jpg	colorTag_56.jpg	48	535	0	0.0	0.005845138888888934
53	14.71	Image_228.jpg	colorTag_57.jpg	48	2229	0	0.0	0.010687152777777764
54	27.57	Image_228.jpg	colorTag_58.jpg	48	2460	1	0.0	0.004341840277777731
55	21.59	Image_228.jpg	colorTag_59.jpg	48	1630	0	0.0	0.006887500000000046
56	22.43	Image_228.jpg	colorTag_6.jpg	48	2794	0	0.0	0.003269444444444436
57	37.43	Image_228.jpg	colorTag_60.jpg	48	1483	0	0.0	0.003858159722222254
58	17.40	Image_228.jpg	colorTag_61.jpg	48	692	0	0.0	0.0037689236111111413
59	14.83	Image_228.jpg	colorTag_62.jpg	48	231	0	0.0	0.001987152777777723
60	14.08	Image_228.jpg	colorTag_63.jpg	48	751	0	0.0	0.0121493055555556
61	15.14	Image_228.jpg	colorTag_64.jpg	48	1012	0	0.0	0.005499131944444402
62	15.15	Image_228.jpg	colorTag_65.jpg	48	801	0	0.0	0.004743229166666696
63	15.04	Image_228.jpg	colorTag_66.jpg	48	831	1	0.0	0.0023315972222222037
64	16.23	Image_228.jpg	colorTag_67.jpg	48	1005	0	0.0	0.005793576388888888
65	16.02	Image_228.jpg	colorTag_68.jpg	48	589	0	0.0	0.008227430555555526
66	15.14	Image_228.jpg	colorTag_69.jpg	48	1988	0	0.0	0.003291319444444496
67	23.36	Image_228.jpg	colorTag_7.jpg	48	697	0	0.0	0.0049986111111111065
68	14.76	Image_228.jpg	colorTag_70.jpg	48	481	0	0.0	0.0041932291666666455
69	14.42	Image_228.jpg	colorTag_71.jpg	48	486	0	0.0	0.004560590277777776
70	14.32	Image_228.jpg	colorTag_72.jpg	48	483	0	0.0	0.0034607638888889403
71	14.55	Image_228.jpg	colorTag_73.jpg	48	2472	0	0.0	0.004291319444444497
72	23.90	Image_228.jpg	colorTag_74.jpg	48	1915	0	0.0	0.0012939236111111363
73	22.99	Image_228.jpg	colorTag_75.jpg	48	1006	0	0.0	0.0017524305555555175
74	15.62	Image_228.jpg	colorTag_76.jpg	48	694	0	0.0	0.0038618055555555975
75	14.65	Image_228.jpg	colorTag_77.jpg	48	365	0	0.0	0.0006755208333333318
76	14.43	Image_228.jpg	colorTag_78.jpg	48	2302	0	0.0	0.0035532986111110887
77	20.98	Image_228.jpg	colorTag_79.jpg	48	1363	0	0.0	0.0027944444444444327
78	16.73	Image_228.jpg	colorTag_8.jpg	48	2584	0	0.0	0.004881249999999948
79	30.68	Image_228.jpg	colorTag_80.jpg	48	2350	0	0.0	0.004297743055555525
80	24.92	Image_228.jpg	colorTag_81.jpg	48	1668	0	0.0	0.0009402777777778315
81	20.14	Image_228.jpg	colorTag_82.jpg	48	413	0	0.0	0.010955381944444453
82	14.23	Image_228.jpg	colorTag_83.jpg	48	2902	0	0.0	0.0019109375000000428
83	29.10	Image_228.jpg	colorTag_84.jpg	48	827	0	0.0	0.004715277777777804
84	15.08	Image_228.jpg	colorTag_85.jpg	48	923	0	0.0	0.004600173611111091
85	15.37	Image_228.jpg	colorTag_86.jpg	48	2251	0	0.0	0.0020371527777778287
86	29.22	Image_228.jpg	colorTag_87.jpg	48	1514	0	0.0	0.0013578124999999996
87	19.53	Image_228.jpg	colorTag_88.jpg	48	847	0	0.0	0.0019906250000000236
88	17.20	Image_228.jpg	colorTag_89.jpg	48	898	0	0.0	0.0023369791666666417
89	15.83	Image_228.jpg	colorTag_9.jpg	48	669	0	0.0	0.005845833333333328
90	14.81	Image_228.jpg	colorTag_90.jpg	48	740	0	0.0	0.004436458333333282
91	14.62	Image_228.jpg	colorTag_91.jpg	48	497	1	0.0	0.009236111111111112
92	14.42	Image_228.jpg	colorTag_92.jpg	48	937	0	0.0	0.0035217013888888538
93	15.02	Image_228.jpg	colorTag_93.jpg	48	2942	0	0.0	0.003192361111111097
94	34.20	Image_228.jpg	colorTag_94.jpg	48	470	0	0.0	0.0028112847222222515
95	14.30	Image_228.jpg	colorTag_95.jpg	48	2853	0	0.0	0.006378472222222209
96	30.93	Image_228.jpg	colorTag_96.jpg	48	179	0	0.0	0.001899652777777816
97	14.20	Image_228.jpg	colorTag_97.jpg	48	1103	0	0.0	0.0019388888888889344
98	15.50	Image_228.jpg	colorTag_98.jpg	48	1263	0	0.0	0.005298784722222227
99	16.53	Image_228.jpg	colorTag_99.jpg	48	706	1	0.0	0.003169618055555601
100	15.03	Image_2366.jpg	colorTag_0.jpg	80	707	0	0.0	0.0004789930555555433
1	14.87	Image_2366.jpg	colorTag_1.jpg	80	1402	0	0.0	0.00039670138888892037
2	18.21	Image_2366.jpg	colorTag_10.jpg	80	358	0	0.0	0.0005671874999999549
3	14.15	Image_2366.jpg	colorTag_11.jpg	80	385	0	0.0	0.0005262152777777418
4	14.26	Image_2366.jpg	colorTag_12.jpg	80	0	0	0.0	0.00031302083333328845
5	13.95	Image_2366.jpg	colorTag_13.jpg	80	879	0	0.0	0.0009428819444444736
6	15.64	Image_2366.jpg	colorTag_14.jpg	80	668	0	0.0	0.0005107638888889321
7	15.89	Image_2366.jpg	colorTag_15.jpg	80	1047	0	0.0	0.000954687500000051
8	15.75	Image_2366.jpg	colorTag_16.jpg	80	410	0	0.0	0.0003815972222221964
9	14.93	Image_2366.jpg	colorTag_17.jpg	80	674	0	0.0	0.00029548611111107626
10	14.88	Image_2366.jpg	colorTag_18.jpg	80	451	0	0.0	0.002514409722222277
11	14.74	Image_2366.jpg	colorTag_19.jpg	80	953	0	0.0	0.0004968749999999522
12	15.65	Image_2366.jpg	colorTag_2.jpg	80	2003	1	0.0	0.0003064236111111063
13	26.06	Image_2366.jpg	colorTag_20.jpg	80	408	0	0.0	0.0003736111111111162
14	14.42	Image_2366.jpg	colorTag_21.jpg	80	956	0	0.0	0.00037204861111106435
15	15.78	Image_2366.jpg	colorTag_22.jpg	80	489	0	0.0	0.0010796874999999817
16	14.66	Image_2366.jpg	colorTag_23.jpg	80	194	0	0.0	0.00025989583333330124
17	14.20	Image_2366.jpg	colorTag_24.jpg	80	666	0	0.0	0.0007119791666666542
18	15.20	Image_2366.jpg	colorTag_25.jpg	80	2202	0	0.0	0.0003074652777778075
19	24.58	Image_2366.jpg	colorTag_26.jpg	80	1004	0	0.0	0.0002656250000000471
20	16.07	Image_2366.jpg	colorTag_27.jpg	80	131	0	0.0	0.00038124999999999964
21	14.06	Image_2366.jpg	colorTag_28.jpg	80	1851	1	0.0	0.0005987847222221898
22	21.26	Image_2366.jpg	colorTag_29.jpg	80	557	1	0.0	0.0007989583333333217
23	14.75	Image_2366.jpg	colorTag_3.jpg	80	1208	1	0.0	0.00019704861111113914
24	18.46	Image_2366.jpg	colorTag_30.jpg	80	2255	1	0.0008565310492505353	0.0005545138888889412
25	23.67	Image_2366.jpg	colorTag_31.jpg	80	916	0	0.0	0.00025746527777781303
26	15.67	Image_2366.jpg	colorTag_32.jpg	80	562	0	0.0	0.0010289930555555937
27	14.54	Image_2366.jpg	colorTag_33.jpg	80	470	0	0.0	0.0003133680555555962
28	14.28	Image_2366.jpg	colorTag_34.jpg	80	1278	1	0.0	0.00036302083333328294
29	17.16	Image_2366.jpg	colorTag_35.jpg	80	1357	0	0.0	0.0010453124999999508
30	18.80	Image_2366.jpg	colorTag_36.jpg	80	584	0	0.0	0.00019045138888884594
31	15.27	Image_2366.jpg	colorTag_37.jpg	80	656	0	0.0	0.0006956597222221861
32	14.68	Image_2366.jpg	colorTag_38.jpg	80	1028	0	0.0	0.0007848958333332989
33	15.37	Image_2366.jpg	colorTag_39.jpg	80	327	0	0.0	0.0002401041666666437
34	14.16	Image_2366.jpg	colorTag_4.jpg	80	534	0	0.0	0.0007579861111111086
35	14.76	Image_2366.jpg	colorTag_40.jpg	80	2815	0	0.0	0.0007529513888888673
36	34.17	Image_2366.jpg	colorTag_41.jpg	80	0	0	0.0	0.0003157986111110844
37	14.00	Image_2366.jpg	colorTag_42.jpg	80	864	0	0.0	0.0010755208333332877
38	15.09	Image_2366.jpg	colorTag_43.jpg	80	2103	0	0.0	0.0002880208333333467
39	26.15	Image_2366.jpg	colorTag_44.jpg	80	1488	0	0.0	0.00034999999999996145
40	22.84	Image_2366.jpg	colorTag_45.jpg	80	1669	0	0.0	0.0003970486111111171
41	20.73	Image_2366.jpg	colorTag_46.jpg	80	1531	0	0.0	0.0006038194444444311
42	19.17	Image_2366.jpg	colorTag_47.jpg	80	1216	0	0.0	0.0003251736111110626
43	16.88	Image_2366.jpg	colorTag_48.jpg	80	2633	0	0.0	0.0003718750000000215
44	36.14	Image_2366.jpg	colorTag_49.jpg	80	114	0	0.0	0.0001381944444444061
45	13.82	Image_2366.jpg	colorTag_5.jpg	80	609	0	0.0	0.00033072916666665453
46	15.58	Image_2366.jpg	colorTag_50.jpg	80	2295	0	0.0	0.0003678819444444814
47	27.57	Image_2366.jpg	colorTag_51.jpg	80	488	0	0.0	0.0012581597222222074
48	15.01	Image_2366.jpg	colorTag_52.jpg	80	684	0	0.0	0.0005241319444444503
49	15.41	Image_2366.jpg	colorTag_53.jpg	80	2167	0	0.0	0.0002564236111111118
50	25.38	Image_2366.jpg	colorTag_54.jpg	80	3297	1	0.0	0.0004572916666666371
51	33.86	Image_2366.jpg	colorTag_55.jpg	80	533	0	0.0	0.0006701388888888937
52	14.64	Image_2366.jpg	colorTag_56.jpg	80	2772	2	0.0007012622720897616	0.0005003472222222527
53	31.29	Image_2366.jpg	colorTag_57.jpg	80	941	0	0.0	0.0004236111111111107
54	15.56	Image_2366.jpg	colorTag_58.jpg	80	63	0	0.0	0.00013975694444445796
55	13.84	Image_2366.jpg	colorTag_59.jpg	80	1711	0	0.0	0.00032031249999997513
56	20.12	Image_2366.jpg	colorTag_6.jpg	80	341	0	0.0	0.00021614583333329218
57	14.33	Image_2366.jpg	colorTag_60.jpg	80	1193	0	0.0	0.0006203125000000531
58	17.74	Image_2366.jpg	colorTag_61.jpg	80	1111	0	0.0	0.00044999999999995044
59	18.40	Image_2366.jpg	colorTag_62.jpg	80	1488	0	0.0	0.0007619791666666487
60	20.05	Image_2366.jpg	colorTag_63.jpg	80	525	0	0.0	0.0006496527777777317
61	14.46	Image_2366.jpg	colorTag_64.jpg	80	1688	0	0.0	0.000372569444444415
62	22.34	Image_2366.jpg	colorTag_65.jpg	80	1504	0	0.0	0.0013335069444444514
63	17.53	Image_2366.jpg	colorTag_66.jpg	80	419	0	0.0	0.00046423611111112706
64	14.58	Image_2366.jpg	colorTag_67.jpg	80	755	0	0.0	0.00046996527777776187
65	14.91	Image_2366.jpg	colorTag_68.jpg	80	616	0	0.0	0.0010949652777777485
66	14.68	Image_2366.jpg	colorTag_69.jpg	80	1036	0	0.0	0.00038124999999999964
67	16.26	Image_2366.jpg	colorTag_7.jpg	80	1035	0	0.0	0.0010635416666666675
68	17.14	Image_2366.jpg	colorTag_70.jpg	80	911	0	0.0	0.0003586805555555461
69	15.30	Image_2366.jpg	colorTag_71.jpg	80	788	0	0.0	0.0007836805555555548
70	15.02	Image_2366.jpg	colorTag_72.jpg	80	365	1	0.0	0.000432812500000046
71	14.48	Image_2366.jpg	colorTag_73.jpg	80	637	0	0.0	0.001105208333333385
72	14.93	Image_2366.jpg	colorTag_74.jpg	80	645	0	0.0	0.0003692708333333794
73	15.61	Image_2366.jpg	colorTag_75.jpg	80	14	0	0.0	0.00044878472222220633
74	13.92	Image_2366.jpg	colorTag_76.jpg	80	536	0	0.0	0.00023315972222226478
75	14.48	Image_2366.jpg	colorTag_77.jpg	80	1584	0	0.0	0.001218923611111089
76	20.65	Image_2366.jpg	colorTag_78.jpg	80	927	0	0.0	0.0006239583333332854
77	15.86	Image_2366.jpg	colorTag_79.jpg	80	808	0	0.0	0.0005336805555555824
78	17.05	Image_2366.jpg	colorTag_8.jpg	80	668	0	0.0	0.0006440972222222507
79	14.98	Image_2366.jpg	colorTag_80.jpg	80	422	0	0.0	0.00045833333333333837
80	14.74	Image_2366.jpg	colorTag_81.jpg	80	710	0	0.0	0.0010364583333333233
81	15.20	Image_2366.jpg	colorTag_82.jpg	80	756	0	0.0	0.0014814236111111434
82	15.51	Image_2366.jpg	colorTag_83.jpg	80	3003	0	0.0	0.0004406249999999723
83	36.30	Image_2366.jpg	colorTag_84.jpg	80	1945	0	0.0	0.00020798611111105814
84	21.95	Image_2366.jpg	colorTag_85.jpg	80	2127	0	0.0	0.0002614583333333531
85	23.93	Image_2366.jpg	colorTag_86.jpg	80	84	0	0.0	0.003550000000000053
