reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
Image_228.jpg	Image_228_blur_2_scaled_97.jpg	26.24	41	40	40	0.9876543209876543	0.41743492953695716	0.8277872447512223
Image_228.jpg	Image_228_blur_2_scaled_97.jpg	26.31	41	40	40	0.9876543209876543	0.41743492953695716	0.8277872447512223
Image_228.jpg	Image_228_blur_2_scaled_97.jpg	26.32	41	40	40	0.9876543209876543	0.41743492953695716	0.8277872447512223
Image_228.jpg	Image_228_blur_2_scaled_98.jpg	25.59	41	41	41	1.0	0.39909782139775674	0.8114626473971814
Image_228.jpg	Image_228_blur_2_scaled_98.jpg	25.89	41	41	41	1.0	0.39909782139775674	0.8114626473971814
Image_228.jpg	Image_228_blur_2_scaled_98.jpg	26.29	41	41	41	1.0	0.39909782139775674	0.8114626473971814
Image_228.jpg	Image_228_blur_2_scaled_98.jpg	26.2	41	41	41	1.0	0.39909782139775674	0.8114626473971814
Image_228.jpg	Image_228_blur_2_scaled_99.jpg	26.54	41	40	40	0.9876543209876543	0.43825729795800983	0.8411008052919183
Image_228.jpg	Image_228_blur_2_scaled_99.jpg	26.62	41	40	40	0.9876543209876543	0.43825729795800983	0.8411008052919183
Image_228.jpg	Image_228_blur_2_scaled_99.jpg	26.31	41	40	40	0.9876543209876543	0.43825729795800983	0.8411008052919183
Image_228.jpg	Image_228_blur_2_scaled_99.jpg	26.62	41	40	40	0.9876543209876543	0.43825729795800983	0.8411008052919183
Image_228.jpg	Image_228_blur_2_scaled_100.jpg	25.93	41	41	41	1.0	0.4843674503882658	0.8754357204486627
Image_228.jpg	Image_228_blur_2_scaled_100.jpg	26.3	41	41	41	1.0	0.4843674503882658	0.8754357204486627
Image_228.jpg	Image_228_blur_2_scaled_100.jpg	26.31	41	41	41	1.0	0.4843674503882658	0.8754357204486627
Image_228.jpg	Image_228_blur_2_scaled_100.jpg	26.1	41	41	41	1.0	0.4843674503882658	0.8754357204486627
Image_228.jpg	Image_228_blur_2_scaled_101.jpg	26.22	41	41	41	1.0	0.43676571038251366	0.8072271354616048
Image_228.jpg	Image_228_blur_2_scaled_101.jpg	26.2	41	41	41	1.0	0.43676571038251366	0.8072271354616048
Image_228.jpg	Image_228_blur_2_scaled_101.jpg	26.04	41	41	41	1.0	0.43676571038251366	0.8072271354616048
Image_228.jpg	Image_228_blur_2_scaled_101.jpg	26.35	41	41	41	1.0	0.43676571038251366	0.8072271354616048
Image_228.jpg	Image_228_blur_2_scaled_102.jpg	26.43	41	41	40	0.975609756097561	0.453790264595916	0.819456068449813
Image_228.jpg	Image_228_blur_2_scaled_102.jpg	26.53	41	41	40	0.975609756097561	0.453790264595916	0.819456068449813
Image_228.jpg	Image_228_blur_2_scaled_102.jpg	26.45	41	41	40	0.975609756097561	0.453790264595916	0.819456068449813
Image_228.jpg	Image_228_blur_2_scaled_102.jpg	26.31	41	41	40	0.975609756097561	0.453790264595916	0.819456068449813
Image_228.jpg	Image_228_blur_2_scaled_103.jpg	26.7	41	40	40	0.9876543209876543	0.45435127264883524	0.819405198446937
Image_228.jpg	Image_228_blur_2_scaled_103.jpg	27.12	41	40	40	0.9876543209876543	0.45435127264883524	0.819405198446937
Image_228.jpg	Image_228_blur_2_scaled_103.jpg	27.1	41	40	40	0.9876543209876543	0.45435127264883524	0.819405198446937
Image_228.jpg	Image_228_blur_2_scaled_103.jpg	27.14	41	40	40	0.9876543209876543	0.45435127264883524	0.819405198446937
Image_228.jpg	Image_228_blur_2_scaled_104.jpg	27.07	41	41	39	0.9512195121951219	0.40530216422203047	0.780048712970952
Image_228.jpg	Image_228_blur_2_scaled_104.jpg	26.88	41	41	39	0.9512195121951219	0.40530216422203047	0.780048712970952
Image_228.jpg	Image_228_blur_2_scaled_104.jpg	26.81	41	41	39	0.9512195121951219	0.40530216422203047	0.780048712970952
Image_228.jpg	Image_228_blur_2_scaled_104.jpg	26.85	41	41	39	0.9512195121951219	0.40530216422203047	0.780048712970952
Image_228.jpg	Image_228_blur_2_scaled_105.jpg	27.59	41	41	40	0.975609756097561	0.43453947368421053	0.8046703336209375
Image_228.jpg	Image_228_blur_2_scaled_105.jpg	27.62	41	41	40	0.975609756097561	0.43453947368421053	0.8046703336209375
Image_228.jpg	Image_228_blur_2_scaled_105.jpg	27.35	41	41	40	0.975609756097561	0.43453947368421053	0.8046703336209375
Image_228.jpg	Image_228_blur_2_scaled_105.jpg	27.5	41	41	40	0.975609756097561	0.43453947368421053	0.8046703336209375
Image_228.jpg	Image_228_blur_2_scaled_106.jpg	26.15	41	40	40	0.9876543209876543	0.4569988495829739	0.8232021138912856
Image_228.jpg	Image_228_blur_2_scaled_106.jpg	26.31	41	40	40	0.9876543209876543	0.4569988495829739	0.8232021138912856
Image_228.jpg	Image_228_blur_2_scaled_106.jpg	26.19	41	40	40	0.9876543209876543	0.4569988495829739	0.8232021138912856
Image_228.jpg	Image_228_blur_2_scaled_106.jpg	26.43	41	40	40	0.9876543209876543	0.4569988495829739	0.8232021138912856
Image_228.jpg	Image_228_blur_2_scaled_107.jpg	26.38	41	40	40	0.9876543209876543	0.43870092752372736	0.80747878918608
Image_228.jpg	Image_228_blur_2_scaled_107.jpg	25.46	41	40	40	0.9876543209876543	0.43870092752372736	0.80747878918608
Image_228.jpg	Image_228_blur_2_scaled_107.jpg	25.09	41	40	40	0.9876543209876543	0.43870092752372736	0.80747878918608
Image_228.jpg	Image_228_blur_2_scaled_107.jpg	24.69	41	40	40	0.9876543209876543	0.43870092752372736	0.80747878918608
